id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
503446.0,2023-02-06,segunda-feira,07:10:00,PB,101,82,BAYEUX,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta;Viaduto,Sim,3,0,2,0,1,0,2,2,"-7,131425","-34,932652",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
503455.0,2023-02-06,segunda-feira,08:10:00,PB,230,"140,7",CAMPINA GRANDE,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,"-7,268","-35,7991",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
503546.0,2023-02-06,segunda-feira,17:04:00,PB,230,23,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Viaduto;Aclive;Reta,Sim,2,0,0,0,2,0,0,2,"-7,1562","-34,8574",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
503549.0,2023-02-06,segunda-feira,17:00:00,PB,230,"155,6",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-7,2748","-35,9058",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
503911.0,2023-02-08,quarta-feira,17:40:00,PB,101,86,BAYEUX,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,15118983","-34,91012184",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
504038.0,2023-02-09,quinta-feira,10:34:00,PB,230,"15,9",JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Dupla,Aclive;Curva,Sim,6,2,1,2,1,0,3,4,"-7,10681211","-34,84389067",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
504290.0,2023-02-10,sexta-feira,17:00:00,PB,230,20,JOAO PESSOA,Ingestão de álcool pelo condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-7,14231651","-34,85178709",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
504410.0,2023-02-11,sábado,07:55:00,PB,101,"89,9",JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Em Obras;Reta,Sim,4,0,2,0,2,0,2,2,"-7,1710694","-34,89765372",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
504506.0,2023-02-11,sábado,17:10:00,PB,230,"158,4",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Vento,Simples,Reta,Não,2,0,0,1,0,1,1,2,"-7,2582","-35,9267",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
504603.0,2023-02-12,domingo,01:35:00,PB,230,7,CABEDELO,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,0,0,1,1,0,2,"-7,026","-34,8385",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
504652.0,2023-02-12,domingo,05:10:00,PB,230,"467,7",SOUSA,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,6,0,5,1,0,0,6,2,"-6,7813","-38,2606",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
504699.0,2023-02-12,domingo,14:20:00,PB,230,"167,8",CAMPINA GRANDE,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Não,2,1,0,0,1,0,0,2,"-7,195","-35,9619",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
504721.0,2023-02-12,domingo,17:02:00,PB,101,"76,9",SANTA RITA,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Não,2,0,2,0,0,0,2,1,"-7,0908571123","-34,9685793239",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
504728.0,2023-02-12,domingo,17:20:00,PB,230,168,CAMPINA GRANDE,Retorno proibido,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Aclive,Sim,3,0,0,1,2,0,1,2,"-7,188","-35,9687",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
504770.0,2023-02-12,domingo,19:40:00,PB,104,"138,5",QUEIMADAS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-7,36116095","-35,90230617",SPRF-PB,DEL02-PB,UOP03-DEL02-PB
504842.0,2023-02-13,segunda-feira,07:20:00,PB,101,"105,2",ALHANDRA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta;Declive,Não,1,0,1,0,0,0,1,1,"-7,33293572","-34,94743824",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
504867.0,2023-02-13,segunda-feira,08:35:00,PB,101,94,CONDE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,21483297","-34,9117521",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
504910.0,2023-02-13,segunda-feira,10:50:00,PB,412,"76,2",SERRA BRANCA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,1,0,1,0,0,1,2,"-7,491833","-36,666817",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
504970.0,2023-02-13,segunda-feira,18:45:00,PB,230,6,CABEDELO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,02","-34,8359",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
504986.0,2023-02-13,segunda-feira,20:30:00,PB,101,"122,5",CAAPORA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta;Aclive,Não,2,0,0,0,0,2,0,1,"-7,45038197","-34,97994215",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
505036.0,2023-02-14,terça-feira,07:34:00,PB,101,88,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-7,16470016","-34,89993643",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
505258.0,2023-02-15,quarta-feira,13:45:00,PB,230,153,CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,3,0,2,0,1,0,2,2,"-7,2763","-35,8887",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
505283.0,2023-02-15,quarta-feira,17:00:00,PB,101,"82,6",BAYEUX,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,4,0,1,0,3,0,1,2,"-7,12911","-34,93714",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
505409.0,2023-02-16,quinta-feira,08:35:00,PB,101,"101,9",ALHANDRA,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,27367006","-34,93816262",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
505517.0,2023-02-16,quinta-feira,21:20:00,PB,230,2,CABEDELO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Em Obras,Sim,1,0,0,1,0,0,1,1,"-6,98550166","-34,82906342",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
505567.0,2023-02-17,sexta-feira,07:00:00,PB,101,84,BAYEUX,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,13957906","-34,92312806",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
505603.0,2023-02-17,sexta-feira,09:52:00,PB,101,88,JOAO PESSOA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,1,1,0,0,2,1,"-7,16470016","-34,89993643",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
505642.0,2023-02-17,sexta-feira,12:31:00,PB,101,109,ALHANDRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,2,0,1,2,"-7,34361299","-34,94797909",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
505824.0,2023-02-18,sábado,02:00:00,PB,434,"2,7",UIRAUNA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Aclive;Reta,Não,3,0,0,1,0,2,1,2,"-6,497394","-38,41984",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
505854.0,2023-02-18,sábado,10:10:00,PB,104,140,QUEIMADAS,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,1,"-7,37817097","-35,89737088",SPRF-PB,DEL02-PB,UOP03-DEL02-PB
505873.0,2023-02-18,sábado,11:30:00,PB,230,32,BAYEUX,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,143","-34,9192",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
506074.0,2023-02-19,domingo,07:52:00,PB,230,77,RIACHAO DO POCO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,1,0,3,0,1,2,"-7,1869","-35,2871",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
506108.0,2023-02-19,domingo,10:00:00,PB,230,503,CAJAZEIRAS,Ingestão de álcool pelo condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-6,899","-38,549",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
506132.0,2023-02-19,domingo,11:40:00,PB,361,70,OLHO DAGUA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive,Não,2,1,0,0,1,0,0,2,"-7,19693595","-37,80719699",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
506229.0,2023-02-19,domingo,21:00:00,PB,230,155,CAMPINA GRANDE,Ingestão de álcool pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias,Sim,3,0,1,0,1,1,1,3,"-7,26806","-35,915297",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506233.0,2023-02-19,domingo,21:00:00,PB,104,102,SAO SEBASTIAO DE LAGOA DE  ROCA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,1,1,0,0,0,1,2,"-7,06249","-35,85547",SPRF-PB,DEL02-PB,UOP04-DEL02-PB
506432.0,2023-02-21,terça-feira,02:50:00,PB,361,"78,2",PIANCO,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,2,0,2,0,0,0,2,2,"-7,18552414","-37,877191",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
506584.0,2023-02-22,quarta-feira,07:40:00,PB,230,"27,8",JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,4,0,0,0,3,1,0,4,"-7,1677","-34,8855",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
506603.0,2023-02-22,quarta-feira,09:50:00,PB,230,132,MASSARANDUBA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,3,0,0,0,3,1,"-7,277157","-35,745748",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506612.0,2023-02-22,quarta-feira,10:38:00,PB,101,89,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Reta,Sim,2,0,0,1,1,0,1,2,"-7,1710694","-34,89765372",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
506613.0,2023-02-22,quarta-feira,10:00:00,PB,230,"315,9",SAO MAMEDE,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,13,0,3,0,9,1,3,4,"-6,950524","-37,116755",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
506617.0,2023-02-22,quarta-feira,11:20:00,PB,230,"121,4",RIACHAO DO BACAMARTE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Sim,2,0,2,0,0,0,2,1,"-7,2452","-35,649",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506632.0,2023-02-22,quarta-feira,12:10:00,PB,230,"131,7",MASSARANDUBA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-7,2746","-35,7269",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506650.0,2023-02-22,quarta-feira,14:30:00,PB,230,"135,9",CAMPINA GRANDE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,1,0,0,1,1,"-7,2789","-35,7591",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506680.0,2023-02-22,quarta-feira,14:30:00,PB,230,136,MASSARANDUBA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,277105","-35,772735",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506688.0,2023-02-22,quarta-feira,17:40:00,PB,230,"21,4",JOAO PESSOA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,1415","-34,8519",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
506745.0,2023-02-23,quinta-feira,02:30:00,PB,361,"83,1",PIANCO,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Sim,1,1,0,0,0,0,0,1,"-7,1891707","-37,92068612",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
506845.0,2023-02-23,quinta-feira,17:30:00,PB,230,58,CRUZ DO ESPIRITO SANTO,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,3,0,1,0,2,0,1,2,"-7,20458","-35,132466",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
506881.0,2023-02-23,quinta-feira,18:30:00,PB,230,163,CAMPINA GRANDE,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Curva,Não,2,0,1,1,0,0,2,2,"-7,211365","-35,935961",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
506916.0,2023-02-24,sexta-feira,06:54:00,PB,101,84,BAYEUX,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,3,0,0,1,2,0,1,3,"-7,13957906","-34,92312806",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
506932.0,2023-02-24,sexta-feira,09:05:00,PB,230,"55,9",SAO MIGUEL DE TAIPU,Afundamento ou ondulação no pavimento,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Curva,Não,4,0,1,0,3,0,1,1,"-7,1874","-35,1889",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
506943.0,2023-02-24,sexta-feira,10:40:00,PB,230,26,JOAO PESSOA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,1,"-7,1693","-34,8782",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
506958.0,2023-02-24,sexta-feira,12:15:00,PB,230,"215,3",SOLEDADE,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,1,0,0,1,1,2,"-7,05779344","-36,35985374",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
506973.0,2023-02-24,sexta-feira,14:57:00,PB,101,22,MAMANGUAPE,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-6,68108401","-35,11407491",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
506978.0,2023-02-24,sexta-feira,15:01:00,PB,230,25,JOAO PESSOA,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Sol,Múltipla,Reta,Não,1,0,0,0,0,1,0,1,"-7,16921711","-34,87785816",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507101.0,2023-02-25,sábado,06:00:00,PB,230,"256,6",TENORIO,Ingestão de álcool pelo condutor,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,3,0,0,0,2,1,0,2,"-7,015135","-36,676213",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
507163.0,2023-02-25,sábado,17:00:00,PB,230,"158,8",CAMPINA GRANDE,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,0,1,1,0,1,2,"-7,2582","-35,9267",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
507227.0,2023-02-26,domingo,01:30:00,PB,101,"86,5",JOAO PESSOA,Transitar na contramão,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,8,1,2,0,2,3,2,2,"-7,1622","-34,9031",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507310.0,2023-02-26,domingo,13:35:00,PB,101,"73,3",SANTA RITA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,4,0,0,2,1,1,2,3,"-7,080043","-34,985863",SPRF-PB,DEL01-PB,UOP04-DEL01-PB
507399.0,2023-02-26,domingo,19:00:00,PB,361,"21,6",SANTA TERESINHA,Animais na Pista,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-7,082199","-37,427622",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
507424.0,2023-02-27,segunda-feira,05:10:00,PB,101,127,CAAPORA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,1,"-7,49352627","-34,98332893",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
507450.0,2023-02-27,segunda-feira,09:00:00,PB,230,23,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Reta;Viaduto,Sim,3,0,0,1,2,0,1,2,"-7,16606619","-34,8630631",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507556.0,2023-02-27,segunda-feira,19:40:00,PB,230,"151,7",CAMPINA GRANDE,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta;Aclive,Não,3,0,3,0,0,0,3,2,"-7,2587","-35,8778",SPRF-PB,DEL02-PB,UOP01-DEL02-PB
507561.0,2023-02-27,segunda-feira,18:20:00,PB,101,91,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,19235866","-34,90450859",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
507636.0,2023-02-17,sexta-feira,16:31:00,PB,230,42,SANTA RITA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,"-7,1426","-34,9956",SPRF-PB,DEL01-PB,UOP03-DEL01-PB
507643.0,2023-02-28,terça-feira,12:15:00,PB,230,"241,5",JUAZEIRINHO,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-7,0688","-36,5739",SPRF-PB,DEL02-PB,UOP02-DEL02-PB
507679.0,2023-02-28,terça-feira,15:05:00,PB,101,110,ALHANDRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Retorno Regulamentado,Não,1,0,1,0,0,0,1,1,"-7,38485366","-34,95695114",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
507771.0,2023-02-28,terça-feira,23:00:00,PB,104,"129,6",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Desvio Temporário,Não,2,0,0,2,0,0,2,2,"-7,28120589","-35,88915693",SPRF-PB,DEL02-PB,UOP03-DEL02-PB
507789.0,2023-03-01,quarta-feira,07:15:00,PB,230,"26,9",JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,16583583","-34,88913417",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507815.0,2023-03-01,quarta-feira,08:05:00,PB,230,"290,4",SANTA LUZIA,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,1,0,0,2,2,"-6,8742","-36,9085",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
507872.0,2023-03-01,quarta-feira,17:20:00,PB,230,18,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-7,1198","-34,8453",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507880.0,2023-03-01,quarta-feira,11:00:00,PB,230,464,SOUSA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-6,7786","-38,2341",SPRF-PB,DEL03-PB,UOP03-DEL03-PB
507905.0,2023-03-01,quarta-feira,20:55:00,PB,230,"27,7",JOAO PESSOA,Velocidade Incompatível,Capotamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-7,16502854","-34,89393581",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
507985.0,2023-03-02,quinta-feira,11:20:00,PB,361,"3,7",PATOS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,2,0,0,1,0,1,1,2,"-7,02992098","-37,285079",SPRF-PB,DEL03-PB,UOP01-DEL03-PB
508062.0,2023-03-02,quinta-feira,18:30:00,PB,101,86,BAYEUX,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,15118983","-34,91012184",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
508069.0,2023-03-02,quinta-feira,19:05:00,PB,104,"135,8",QUEIMADAS,Deficiência do Sistema de Iluminação/Sinalização,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Declive;Reta,Sim,2,0,0,1,1,0,1,2,"-7,34336909","-35,89968752",SPRF-PB,DEL02-PB,UOP03-DEL02-PB
508144.0,2023-03-03,sexta-feira,07:25:00,PB,230,25,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1707","-34,8684",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
508187.0,2023-03-03,sexta-feira,11:10:00,PB,101,99,CONDE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,2557332","-34,93469152",SPRF-PB,DEL01-PB,UOP02-DEL01-PB
508224.0,2023-03-03,sexta-feira,13:45:00,PB,230,25,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Interseção de Vias;Reta,Sim,2,0,1,0,0,1,1,2,"-7,1707","-34,8684",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
508240.0,2023-03-03,sexta-feira,15:00:00,PB,101,85,BAYEUX,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,14538184","-34,91662887",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
